id,id_alt,country,continent,geo_group,culture,epoch,group,comment,latitude,longitude,sex,site,site_detail,mt_hg,ychr_hg,ychr_snps,year_from,year_to,date_detail,bp,c14_lab_code,reference_name,reference_link,data_link,c14_sample_tag,c14_layer_tag,full_mt_tag,trusted_tag,avg_coverage,amtdb_version
I13189,none,Dominican Republic,North America,El Soco,Dominican_ElSoco_Ceramic,Neolithic,none,none,18.447,-69.187,M,Dominican_ElSoco_Ceramic,none,C1b2,..,none,1160 calCE,1257 calCE,"1160-1257 calCE (855±20 BP, PSUAMS-7388)",855±20 BP,PSUAMS-7388,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,4.910015,v1.010
I13190,none,Dominican Republic,North America,El Soco,Dominican_ElSoco_Ceramic,Neolithic,none,none,18.447,-69.187,M,Dominican_ElSoco_Ceramic,none,B2,..,none,1212 calCE,1271 calCE,"1212-1271 calCE (815±20 BP, PSUAMS-8977)",815±20 BP,PSUAMS-8977,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.552568,v1.010
I13192,none,Dominican Republic,North America,El Soco,Dominican_ElSoco_Ceramic,Neolithic,none,none,18.447,-69.187,M,Dominican_ElSoco_Ceramic,none,D1,..,none,1227 calCE,1283 calCE,"1227-1283 calCE (760±20 BP, PSUAMS-7296)",760±20 BP,PSUAMS-7296,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.3463,v1.010
I13195,none,Dominican Republic,North America,El Soco,Dominican_ElSoco_Ceramic,Neolithic,none,none,18.447,-69.187,M,Dominican_ElSoco_Ceramic,none,C1b2,..,none,1305 calCE,1403 calCE,"1305-1403 calCE (600±20 BP, PSUAMS-7297)",600±20 BP,PSUAMS-7297,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,4.526358,v1.010
I20527,none,Dominican Republic,North America,El Soco,Dominican_ElSoco_Ceramic,Neolithic,none,none,18.447,-69.187,M,Dominican_ElSoco_Ceramic,none,C1d1,..,none,893 calCE,995 calCE,"893-995 calCE (1090±15 BP, PSUAMS-9164)",1090±15 BP,PSUAMS-9164,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.056,v1.010
I8118,none,Dominican Republic,North America,El Soco,Dominican_ElSoco_Ceramic,Neolithic,none,none,18.447,-69.187,M,Dominican_ElSoco_Ceramic,none,R,..,none,1276 calCE,1384 calCE,"1276-1384 calCE (690±20 BP, PSUAMS-7288)",690±20 BP,PSUAMS-7288,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,4.895107,v1.010
I8121,none,Dominican Republic,North America,El Soco,Dominican_ElSoco_Ceramic,Neolithic,none,none,18.447,-69.187,F,Dominican_ElSoco_Ceramic,none,C1b2,n/a (female),none,850 CE,1450 CE,850-1450 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.387822,v1.010
I13203,none,Dominican Republic,North America,El Soco,Dominican_ElSoco_Ceramic_sister.13189,Neolithic,none,none,18.447,-69.187,F,Dominican_ElSoco_Ceramic_sister.13189,none,C1b2,n/a (female),none,1100 CE,1300 CE,1100-1300 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.454062,v1.010
I13198,none,Dominican Republic,North America,Juan Dolio,Dominican_JuanDolio_Ceramic,Neolithic,none,none,18.45,-69.41,M,Dominican_JuanDolio_Ceramic,none,A2z,..,none,1437 calCE,1610 calCE,"1437-1610 calCE (415±20 BP, PSUAMS-7298)",415±20 BP,PSUAMS-7298,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,4.379446,v1.010
I13199,none,Dominican Republic,North America,Juan Dolio,Dominican_JuanDolio_Ceramic,Neolithic,none,none,18.45,-69.41,F,Dominican_JuanDolio_Ceramic,none,A2+(64),n/a (female),none,1402 calCE,1431 calCE,"1402-1431 calCE (525±15 BP, PSUAMS-8179)",525±15 BP,PSUAMS-8179,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,4.407203,v1.010
I13201,none,Dominican Republic,North America,Juan Dolio,Dominican_JuanDolio_Ceramic,Neolithic,none,none,18.43,-69.41,F,Dominican_JuanDolio_Ceramic,none,A2+(64),n/a (female),none,1307 calCE,1407 calCE,"1307-1407 calCE (590±20 BP, PSUAMS-8806)",590±20 BP,PSUAMS-8806,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,4.17696,v1.010
I13204,none,Dominican Republic,North America,Juan Dolio,Dominican_JuanDolio_Ceramic,Neolithic,none,none,18.43,-69.41,M,Dominican_JuanDolio_Ceramic,none,A2+(64),..,none,1200 CE,1650 CE,1200-1650 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.031146,v1.010
I13206,none,Dominican Republic,North America,Juan Dolio,Dominican_JuanDolio_Ceramic,Neolithic,none,none,18.43,-69.41,F,Dominican_JuanDolio_Ceramic,none,C1b,n/a (female),none,1419 calCE,1451 calCE,"1419-1451 calCE (475±20 BP, PSUAMS-8807)",475±20 BP,PSUAMS-8807,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,4.383546,v1.010
I13207,none,Dominican Republic,North America,Juan Dolio,Dominican_JuanDolio_Ceramic,Neolithic,none,none,18.43,-69.41,F,Dominican_JuanDolio_Ceramic,none,A2+(64),n/a (female),none,1200 CE,1650 CE,1200-1650 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.878434,v1.010
I13208,none,Dominican Republic,North America,Juan Dolio,Dominican_JuanDolio_Ceramic,Neolithic,none,none,18.43,-69.41,M,Dominican_JuanDolio_Ceramic,none,A2+(64),..,none,1271 calCE,1378 calCE,"1271-1378 calCE (710±20 BP, PSUAMS-7354)",710±20 BP,PSUAMS-7354,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,4.095945,v1.010
I13196,none,Dominican Republic,North America,Juan Dolio,Dominican_JuanDolio_Ceramic_father.or.son.I23524,Neolithic,none,none,18.45,-69.41,M,Dominican_JuanDolio_Ceramic_father.or.son.I23524,none,A2,..,none,1232 calCE,1285 calCE,"1232-1285 calCE (750±15 BP, PSUAMS-8178)",750±15 BP,PSUAMS-8178,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.645092,v1.010
I15050,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,F,Dominican_LaCaleta_Ceramic,none,A2e,n/a (female),none,1033 calCE,1158 calCE,"1033-1158 calCE (950±15 BP, PSUAMS-8190)",950±15 BP,PSUAMS-8190,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.873312,v1.010
I15051,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,A2e,..,none,1030 calCE,1155 calCE,"1030-1155 calCE (960±15 BP, PSUAMS-8191)",960±15 BP,PSUAMS-8191,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.880824,v1.010
I15081,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,C1b2,..,none,1026 calCE,1154 calCE,"1026-1154 calCE (970±15 BP, PSUAMS-8192)",970±15 BP,PSUAMS-8192,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.603917,v1.010
I15082,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,C1b2,..,none,1266 calCE,1290 calCE,"1266-1290 calCE (735±15 BP, PSUAMS-8202)",735±15 BP,PSUAMS-8202,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.641327,v1.010
I15587,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,A2e,..,none,950 CE,1250 CE,950-1250 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.0241,v1.010
I15591,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,C1b2,..,none,1282 calCE,1389 calCE,"1282-1389 calCE (665±20 BP, PSUAMS-8798)",665±20 BP,PSUAMS-8798,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.969087,v1.010
I15592,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,A2e,..,none,1026 calCE,1154 calCE,"1026-1154 calCE (970±15 BP, PSUAMS-9168)",970±15 BP,PSUAMS-9168,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.475697,v1.010
I15593,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,F,Dominican_LaCaleta_Ceramic,none,A2,n/a (female),none,897 calCE,1024 calCE,"897-1024 calCE (1070±20 BP, PSUAMS-8808)",1070±20 BP,PSUAMS-8808,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.63613,v1.010
I15594,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,F,Dominican_LaCaleta_Ceramic,none,A2e,n/a (female),none,950 CE,1250 CE,950-1250 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.481359,v1.010
I15595,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,C1b2,..,none,609 calCE,665 calCE,"609-665 calCE (1388±15 BP) [R_combine: (1415±20 BP, PSUAMS-11043), (1360±20 BP, PSUAMS-7357)]",1360±20 BP,PSUAMS-7357,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.175972,v1.010
I15597,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.45,-69.69,F,Dominican_LaCaleta_Ceramic,none,C1b2,n/a (female),none,650 CE,900 CE,650-900 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.26239,v1.010
I15598,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,F,Dominican_LaCaleta_Ceramic,none,A2e,n/a (female),none,950 CE,1250 CE,950-1250 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.805094,v1.010
I15601,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.45,-69.69,M,Dominican_LaCaleta_Ceramic,none,C1b2,..,none,667 calCE,774 calCE,"667-774 calCE (1290±20 BP, PSUAMS-7358)",1290±20 BP,PSUAMS-7358,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.160591,v1.010
I15602,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.45,-69.69,M,Dominican_LaCaleta_Ceramic,none,C1b2,..,none,650 CE,900 CE,650-900 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.189734,v1.010
I15604,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,F,Dominican_LaCaleta_Ceramic,none,C1b2,n/a (female),none,950 CE,1250 CE,950-1250 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.825337,v1.010
I15665,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,F,Dominican_LaCaleta_Ceramic,none,C1b2,n/a (female),none,1176 calCE,1267 calCE,"1176-1267 calCE (830±20 BP, PSUAMS-8809)",830±20 BP,PSUAMS-8809,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.593841,v1.010
I15667,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,C1b2,..,none,1419 calCE,1451 calCE,"1419-1451 calCE (475±20 BP, PSUAMS-8810)",475±20 BP,PSUAMS-8810,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.346618,v1.010
I15668,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,F,Dominican_LaCaleta_Ceramic,none,C1b2,n/a (female),none,1318 calCE,1407 calCE,"1318-1407 calCE (585±15 BP, PSUAMS-9152)",585±15 BP,PSUAMS-9152,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.50854,v1.010
I15672,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,F,Dominican_LaCaleta_Ceramic,none,C1b,n/a (female),none,1021 calCE,1154 calCE,"1021-1154 calCE (980±20 BP, PSUAMS-8799)",980±20 BP,PSUAMS-8799,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.96777,v1.010
I15674,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.45,-69.69,F,Dominican_LaCaleta_Ceramic,none,C1b2,n/a (female),none,1250 CE,1400 CE,1250-1400 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.628274,v1.010
I15675,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,A2e,..,none,950 CE,1250 CE,950-1250 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.007809,v1.010
I15676,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,C1b2,..,none,1444 calCE,1618 calCE,"1444-1618 calCE (400±20 BP, PSUAMS-7390)",400±20 BP,PSUAMS-7390,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.386782,v1.010
I15678,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,C1b2,..,none,899 calCE,1023 calCE,"899-1023 calCE (1070±15 BP, PSUAMS-9154)",1070±15 BP,PSUAMS-9154,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.178108,v1.010
I15679,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,F,Dominican_LaCaleta_Ceramic,none,A2h,n/a (female),none,897 calCE,1024 calCE,"897-1024 calCE (1070±20 BP, PSUAMS-8800)",1070±20 BP,PSUAMS-8800,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.926022,v1.010
I15682,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,F,Dominican_LaCaleta_Ceramic,none,C1b2,n/a (female),none,950 CE,1250 CE,950-1250 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,3.514915,v1.010
I15962,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,C1b2,..,none,1421 calCE,1447 calCE,"1421-1447 calCE (480±15 BP, PSUAMS-9155)",480±15 BP,PSUAMS-9155,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.043022,v1.010
I15963,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,C1b2,..,none,679 calCE,823 calCE,"679-823 calCE (1255±15 BP, PSUAMS-9156)",1255±15 BP,PSUAMS-9156,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.215879,v1.010
I15965,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,C1b2,..,none,950 CE,1250 CE,950-1250 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.91568,v1.010
I15966,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,C1b2,..,none,1157 calCE,1219 calCE,"1157-1219 calCE (880±15 BP, PSUAMS-9157)",880±15 BP,PSUAMS-9157,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.502923,v1.010
I15968,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,F,Dominican_LaCaleta_Ceramic,none,A2e,n/a (female),none,991 calCE,1115 calCE,"991-1115 calCE (1015±20 BP, PSUAMS-7359)",1015±20 BP,PSUAMS-7359,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.819472,v1.010
I15969,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,C1b2,..,none,893 calCE,1019 calCE,"893-1019 calCE (1085±20 BP, PSUAMS-8801)",1085±20 BP,PSUAMS-8801,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.099903,v1.010
I15970,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,A2e,..,none,950 CE,1250 CE,950-1250 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.921805,v1.010
I15971,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.45,-69.69,M,Dominican_LaCaleta_Ceramic,none,A2e,..,none,1232 calCE,1285 calCE,"1232-1285 calCE (750±15 BP, PSUAMS-9158)",750±15 BP,PSUAMS-9158,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.429782,v1.010
I15972,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,C1b2,..,none,1397 calCE,1437 calCE,"1397-1437 calCE (525±20 BP, PSUAMS-8802)",525±20 BP,PSUAMS-8802,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.481782,v1.010
I15973,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.45,-69.69,M,Dominican_LaCaleta_Ceramic,none,A2e,..,none,1277 calCE,1384 calCE,"1277-1384 calCE (685±20 BP, PSUAMS-8803)",685±20 BP,PSUAMS-8803,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,5.152891,v1.010
I15975,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,F,Dominican_LaCaleta_Ceramic,none,A2,n/a (female),none,1041 calCE,1174 calCE,"1041-1174 calCE (920±15 BP, PSUAMS-9166)",920±15 BP,PSUAMS-9166,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.228606,v1.010
I15976,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,M,Dominican_LaCaleta_Ceramic,none,C1b2,..,none,773 calCE,890 calCE,"773-890 calCE (1190±20 BP, PSUAMS-8804)",1190±20 BP,PSUAMS-8804,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.677613,v1.010
I15977,none,Dominican Republic,North America,La Caleta,Dominican_LaCaleta_Ceramic,Neolithic,none,none,18.451,-69.686,F,Dominican_LaCaleta_Ceramic,none,C1b2,n/a (female),none,893 calCE,995 calCE,"893-995 calCE (1095±15 BP, PSUAMS-9161)",1095±15 BP,PSUAMS-9161,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.27633,v1.010
