id;id_alt;country;continent;geo_group;culture;epoch;group;comment;latitude;longitude;sex;site;site_detail;mt_hg;ychr_hg;ychr_snps;year_from;year_to;date_detail;bp;c14_lab_code;reference_name;reference_link;data_link;c14_sample_tag;c14_layer_tag;full_mt_tag;trusted_tag;avg_coverage;amtdb_version
I13728;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;52.170279;0.105604;M;England_MIA;England, Cambridgeshire, Trumpington Meadows;T2a1a;R1b1a1b1a1a2;;-381;-179;381-179 calBCE (2214±30 BP, SUERC-49488);2214±30 BP;SUERC-49488;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;4.025091;v1.010
I13729;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;52.170279;0.105604;F;England_MIA;England, Cambridgeshire, Trumpington Meadows;H1ag1;n/a (female);;-512;-236;512-236 calBCE (2334±29 BP, SUERC-49494);2334±29 BP;SUERC-49494;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;4.072736;v1.010
I13730;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.3603;1.3405;M;England_MIA;England, Kent, East Kent Access Road;H1bb;R1b1a1b1a1a2c1a2a;;-390;-202;390-202 calBCE (2240±30 BP, SUERC-40301);2240±30 BP;SUERC-40301;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;3.459493;v1.010
I13731;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.3603;1.3405;M;England_MIA;England, Kent, East Kent Access Road;U5a1a1g;R1b1a1b1a1a2c1;;-393;-206;393-206 calBCE (2255±30 BP, SUERC-40302);2255±30 BP;SUERC-40302;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;3.973891;v1.010
I13732;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.3603;1.3405;M;England_MIA;England, Kent, East Kent Access Road;U5b2c1;R1b1a1b1a1a2;;-401;-208;401-208 calBCE (2280±30 BP, SUERC-40712);2280±30 BP;SUERC-40712;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;0.83145;v1.010
I14347;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;53.9085;-1.384997;M;England_MIA;England, West Yorkshire, Wattle Syke;K2a;R1b1a1b1a1a2c1a1a1a1;;-371;-176;371-176 calBCE (2205±30 BP, SUERC-27303);2205±30 BP;SUERC-27303;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;3.196819;v1.010
I14348;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;53.9085;-1.384997;F;England_MIA;England, West Yorkshire, Wattle Syke;U3a1c;n/a (female);;-368;-173;368-173 calBCE (2200±30 BP, SUERC-27302);2200±30 BP;SUERC-27302;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;3.402752;v1.010
I14380;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.329195;1.3693088;M;England_MIA;England, Kent, Cliffs End Farm;T2e1;R1b1a1b1a1a2c1;;-387;-203;387-203 calBCE (2237±28 BP, OxA-17802);2237±28 BP;OxA-17802;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;3.740077;v1.010
I14549;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;50.836656;-0.075378;F;England_MIA;England, Sussex, Brighton, Woodingdean;H1;n/a (female);;-401;-208;401-208 calBCE (2279±31 BP, SUERC-76366);2279±31 BP;SUERC-76366;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;0.564776;v1.010
I14551;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;50.844866;-0.266087;F;England_MIA;England, Sussex, Brighton, Slonk Hill;H6a1a;n/a (female);;-514;-234;514-234 calBCE (2333±31 BP, SUERC-76365);2333±31 BP;SUERC-76365;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;2.229921;v1.010
I14800;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.75;-0.99;M;England_MIA;England, Oxfordshire, Thame;J2b1;R1b1a1b1a1a2c1;;-382;-197;382-197 calBCE (2216±30 BP, SUERC-95009);2216±30 BP;SUERC-95009;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;2.005886;v1.010
I14801;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.75;-0.99;F;England_MIA;England, Oxfordshire, Thame;X2b+226;n/a (female);;-362;-163;362-163 calBCE (2184±27 BP, SUERC-97421);2184±27 BP;SUERC-97421;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;2.080439;v1.010
I14802;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.75;-0.99;F;England_MIA;England, Oxfordshire, Thame;X2d;n/a (female);;-393;-206;393-206 calBCE (2256±30 BP, SUERC-95010);2256±30 BP;SUERC-95010;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;0.407178;v1.010
I14804;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.75;-0.99;F;England_MIA;England, Oxfordshire, Thame;H1o;n/a (female);;-387;-201;387-201 calBCE (2231±30 BP, SUERC-95012);2231±30 BP;SUERC-95012;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;2.747368;v1.010
I14806;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.75;-0.99;F;England_MIA;England, Oxfordshire, Thame;H1bb;n/a (female);;-386;-198;386-198 calBCE (2224±30 BP, SUERC-95014);2224±30 BP;SUERC-95014;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;0.037945;v1.010
I14807;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.75;-0.99;M;England_MIA;England, Oxfordshire, Thame;T1a1;R1b1a1b1a1a2c1a1a;;-391;-204;391-204 calBCE (2247±30 BP, SUERC-95018);2247±30 BP;SUERC-95018;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;1.189233;v1.010
I14808;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.75;-0.99;F;England_MIA;England, Oxfordshire, Thame;H1;n/a (female);;-401;-209;401-209 calBCE (2279±26 BP, SUERC-97422);2279±26 BP;SUERC-97422;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;0.448243;v1.010
I14858;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.329195;1.3693088;F;England_MIA;England, Kent, Cliffs End Farm;J1c1;n/a (female);;-396;-207;396-207 calBCE (2265±30 BP, GrA-37707);2265±30 BP;GrA-37707;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;1.640418;v1.010
I14859;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.329195;1.3693088;M;England_MIA;England, Kent, Cliffs End Farm;H7d3;R1b1a1b1a1a2;;-377;-203;"377-203 calBCE (2227±18 BP) [R_combine: (2220±20 BP, PSUAMS-8551); (2250±35 BP, GrA-35998)]";2250±35 BP;GrA-35998;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;1.660407;v1.010
I14860;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.329195;1.3693088;F;England_MIA;England, Kent, Cliffs End Farm;X2b+226;n/a (female);;-386;-198;386-198 calBCE (2225±30 BP, GrA-37686);2225±30 BP;GrA-37686;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;2.519634;v1.010
I14863;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.329195;1.3693088;F;England_MIA;England, Kent, Cliffs End Farm;U5b1b1+@16192;n/a (female);;-360;-201;"360-201 calBCE (2201±20 BP) [R_combine: (2198±26 BP, OxA-18432); (2205±30 BP, GrA-37687)]";2205±30 BP;GrA-37687;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;3.263966;v1.010
I14866;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.329195;1.3693088;M;England_MIA;England, Kent, Cliffs End Farm;H1at1;I2a1b1a1a1;;-372;-197;"372-197 calBCE (2212±21 BP) [R_combine: (2215±30 BP, SUERC-24071); (2244±27 BP, OxA-20795); (2176±27 BP, SUERC-97414)]";2176±27 BP;SUERC-97414;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;2.553571;v1.010
I16591;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.313891;-2.885217;M;England_MIA;England, Somerset, Christon, Dibbles Farm;H13a1a1;R1b1a1b1a1a2c;;-408;-232;408-232 calBCE (2305±27 BP, SUERC-94979);2305±27 BP;SUERC-94979;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;0.213311;v1.010
I16592;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.313891;-2.885217;M;England_MIA;England, Somerset, Christon, Dibbles Farm;U5a1b1e;R1b1a1b1a1a2c1a6;;-387;-199;387-199 calBCE (2227±30 BP, SUERC-94989);2227±30 BP;SUERC-94989;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;8.121922;v1.010
I16593;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;50.949985;-2.735842;F;England_MIA;England, Somerset, Ham Hill;H7b;n/a (female);;-382;-197;382-197 calBCE (2216±30 BP, SUERC-94990);2216±30 BP;SUERC-94990;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;0.030219;v1.010
I16595;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.163778;-2.162783;F;England_MIA;England, Wiltshire, Longbridge Deverill, Cow Down;T2b9;n/a (female);;-387;-204;387-204 calBCE (2238±27 BP, SUERC-95000);2238±27 BP;SUERC-95000;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;0.078409;v1.010
I16597;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;52.079115;-0.280974;M;England_MIA;England, Bedfordshire, Broom Quarry;H1+16355;R1b1a1b1a1a2c1a1a;;-404;-209;404-209 calBCE (2288±28 BP, SUERC-86447);2288±28 BP;SUERC-86447;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;0.962281;v1.010
I16599;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.168023;-1.7725402;M;England_MIA;England, Wiltshire, Amesbury Down;T2b1;R1b1a1b1a1a2c1;;-411;-208;411-208 calBCE (2303±34 BP, SUERC-49183);2303±34 BP;SUERC-49183;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;0.536611;v1.010
I16611;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.140932;-1.598337;M;England_MIA;England, Hampshire, Middle Wallop, Suddern Farm;H1c;R1b1a1b1a1a2c1a5b1a1a2;;-401;-208;401-208 calBCE (2279±31 BP, SUERC-60688);2279±31 BP;SUERC-60688;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;0.30861;v1.010
I17014;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.313891;-2.885217;M;England_MIA;England, Somerset, Christon, Dibbles Farm;U5b1b1d;R1b1a1b1a1a2c1;;-381;-179;381-179 calBCE (2213±30 BP, SUERC-94982);2213±30 BP;SUERC-94982;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;2.588718;v1.010
I17015;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.313891;-2.885217;F;England_MIA;England, Somerset, Christon, Dibbles Farm;H2a2a1;n/a (female);;-380;-197;380-197 calBCE (2215±27 BP, SUERC-94983);2215±27 BP;SUERC-94983;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;2.011941;v1.010
I17016;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.313891;-2.885217;M;England_MIA;England, Somerset, Christon, Dibbles Farm;U2e1a1;R1b1a1b1a1a2c1;;-377;-178;377-178 calBCE (2210±30 BP, SUERC-94984);2210±30 BP;SUERC-94984;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;5.208603;v1.010
I17261;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.140932;-1.598337;M;England_MIA;England, Hampshire, Middle Wallop, Suddern Farm;R0a;R1b1a1b1a1a2c1;;-372;-175;372-175 calBCE (2205±32 BP, SUERC-60691);2205±32 BP;SUERC-60691;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;2.300659;v1.010
I19044;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;52.210906;0.177859;M;England_MIA;England, Cambridgeshire, Marshall's Jaguar Land Rover New Showroom (JLU15);K1a+195;R1b1a1b1a1a2c1;;-381;-199;381-199 calBCE (2221±25 BP, SUERC-97424);2221±25 BP;SUERC-97424;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;2.61;v1.010
I19045;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;52.210906;0.177859;M;England_MIA;England, Cambridgeshire, Marshall's Jaguar Land Rover New Showroom (JLU15);U4a2;G2a2b2a1a1b1a1a2a1a1;;-388;-206;388-206 calBCE (2243±25 BP, SUERC-97428);2243±25 BP;SUERC-97428;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;0.698;v1.010
I19046;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;52.210906;0.177859;M;England_MIA;England, Cambridgeshire, Marshall's Jaguar Land Rover New Showroom (JLU15);H1t;R1b1a1b1a1a2;;-383;-197;383-197 calBCE (2218±28 BP, SUERC-97429);2218±28 BP;SUERC-97429;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;1.598;v1.010
I19207;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.7977;-1.313464;M;England_MIA;England, Oxfordshire, Yarnton;H;R1b1a1b;;-382;-205;382-205 calBCE (2234±20 BP, UB-3920);2234±20 BP;UB-3920;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;0.1;v1.010
I19210;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.7977;-1.313464;F;England_MIA;England, Oxfordshire, Yarnton;H1cg;n/a (female);;-355;-118;355-118 calBCE (2168±21 BP, UB-3919);2168±21 BP;UB-3919;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;0.173;v1.010
I19211;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.7977;-1.313464;M;England_MIA;England, Oxfordshire, Yarnton;H1;R1b1a1b1a1a2c1;;-400;-200;400-200 BCE;;;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;0;;;;1.652;v1.010
I19652;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;50.949985;-2.735842;F;England_MIA;England, Somerset, Ham Hill;J1c2a2;n/a (female);;-395;-205;395-205 calBCE (2257±32 BP, SUERC-73829);2257±32 BP;SUERC-73829;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;0.191;v1.010
I19653;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;50.949985;-2.735842;M;England_MIA;England, Somerset, Ham Hill;H1n6;R1b1a1b1a1a;;-400;-200;400-200 BCE;;;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;0;;;;0.047;v1.010
I19654;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;50.949985;-2.735842;F;England_MIA;England, Somerset, Ham Hill;H1c3a;n/a (female);;-400;-200;400-200 BCE;;;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;0;;;;0.364;v1.010
I19656;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;50.949985;-2.735842;M;England_MIA;England, Somerset, Ham Hill;H5'36;R1b1a1b1a1a2c1;;-387;-198;387-198 calBCE (2226±30 BP, SUERC-73828);2226±30 BP;SUERC-73828;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;1.36;v1.010
I19856;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;50.949985;-2.735842;F;England_MIA;England, Somerset, Ham Hill;R2'JT;n/a (female);;-400;-200;400-200 BCE;;;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;0;;;;0.085;v1.010
I19872;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.3603;1.3405;F;England_MIA;England, Kent, East Kent Access Road;H13a1a1;n/a (female);;-403;-209;403-209 calBCE (2285±30 BP, SUERC-40287);2285±30 BP;SUERC-40287;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;2.294;v1.010
I19873;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.3603;1.3405;M;England_MIA;England, Kent, East Kent Access Road;U5b2b;R1b1a1b1a1a2b1c1b;;-400;-200;400-200 BCE;;;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;0;;;;2.2;v1.010
I19874;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.3603;1.3405;F;England_MIA;England, Kent, East Kent Access Road;H1ax;n/a (female);;-400;-200;400-200 BCE;;;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;0;;;;3.749;v1.010
I19907;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.3603;1.3405;F;England_MIA;England, Kent, East Kent Access Road;U2e1a1;n/a (female);;-400;-200;400-200 BCE;;;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;0;;;;2.754;v1.010
I19908;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.3603;1.3405;F;England_MIA;England, Kent, East Kent Access Road;K2b1a;n/a (female);;-400;-200;400-200 BCE;;;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;0;;;;4.056;v1.010
I19909;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.3603;1.3405;M;England_MIA;England, Kent, East Kent Access Road;T1a1+@152;R1b1a1b1a1a2c1;;-381;-197;381-197 calBCE (2215±30 BP, SUERC-40288);2215±30 BP;SUERC-40288;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;3.634;v1.010
I19910;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.3603;1.3405;F;England_MIA;England, Kent, East Kent Access Road;U4a2;n/a (female);;-400;-200;400-200 BCE;;;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;0;;;;3.125;v1.010
I19911;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.3603;1.3405;M;England_MIA;England, Kent, East Kent Access Road;K1a4a1;R1b1a1b1a1a2c1;;-400;-200;400-200 BCE;;;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;0;;;;4.027;v1.010
I19912;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.3603;1.3405;F;England_MIA;England, Kent, East Kent Access Road;H1bs;n/a (female);;-368;-173;368-173 calBCE (2200±30 BP, SUERC-40289);2200±30 BP;SUERC-40289;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;4.457;v1.010
I19914;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.3603;1.3405;F;England_MIA;England, Kent, East Kent Access Road;H3g1;n/a (female);;-387;-200;387-200 calBCE (2230±30 BP, SUERC-40299);2230±30 BP;SUERC-40299;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;3.407;v1.010
I20582;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.74585;-1.416236;F;England_MIA;England, Oxfordshire, Stanton Harcourt, Gravelly Guy;H10;n/a (female);;-368;-165;368-165 calBCE (2190±30 BP, SUERC-95003);2190±30 BP;SUERC-95003;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;3.631;v1.010
I20586;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.7977;-1.313464;M;England_MIA;England, Oxfordshire, Yarnton;J2b1a;R1b1a1b1a1a2c1;;-400;-200;400-200 BCE;;;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;0;;;;3.747;v1.010
I20587;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.7977;-1.313464;M;England_MIA;England, Oxfordshire, Yarnton;K1a2a;R1b1a1b1a1a2c1;;-389;-208;389-208 calBCE (2250±21 BP, UB-3776);2250±21 BP;UB-3776;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;5.203;v1.010
I20588;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.7977;-1.313464;M;England_MIA;England, Oxfordshire, Yarnton;V;G2a2b2a1a1b;;-366;-197;366-197 calBCE (2207±21 BP, UB-3778);2207±21 BP;UB-3778;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;3.915;v1.010
I20589;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;51.7977;-1.313464;M;England_MIA;England, Oxfordshire, Yarnton;V;R1b1a1b1a1a2b1c1a1a1;;-400;-200;400-200 BCE;;;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;0;;;;4.504;v1.010
I20620;;United Kingdom;Europe;British Isles;England_MIA;Iron Age;IAXX;;53.235833;-1.736944;F;England_MIA;England, Derbyshire, Fin Cop;T2a1b1;n/a (female);;-382;-204;"382-204 calBCE (2231±22 BP) [R_combine: (2198±27 BP, OxA-21387); (2285±35 BP, SUERC-26419)]";2285±35 BP;SUERC-26419;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;1;;;;0.036;v1.010
