id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
ark://27927/pgh3p8wp8w1,First Molecular Analysis of F8 Gene in Algeria: Identification of two Novel Mutations,Clinical and Applied Thrombosis/Hemostasis,2014,10.1177/1076029613513321,article,,portico,,2014-10-01,7,20,http://doi.org/10.1177/1076029613513321,Meriem Abdi; Abdallah Boudjema; Meriem Samia Aberkane; Faouzia Zemani-Fodil; Catherine Costa; Nadhira Saidi-Mehtar; Mostefa Fodil; Hadj Touhami,SAGE Publications,eng,741,748,,mutations; intron; severe familial; factor viii; familial negative; hemophilia; thromb haemost; missense mutations; inversion; missense,5091,8,unigram; bigram; trigram
ark://27927/pgk37500dqg,Mitochondrial DNA control region analysis of a late neolithic aurochs ( Bos primigenius Boj. 1827) from the Carpathian Basin,Acta Biologica Hungarica,2007,10.1556/ABiol.58.2007.Suppl.10,article,research-article,portico,,2007-10-24,Supplement 1,58,http://doi.org/10.1556/ABiol.58.2007.Suppl.10,Gyöngyvér Tömöry; Erika Bogácsi-Szabó; I. Raskó; Katalin Priskin; Bernadett Csányi,Akademiai Kiado Zrt.,eng,131,137,,late neolithic; bos primigenius; biologica hungarica; cattle; katalin priskin; acta biologica; mitochondrial dna; acta biologica hungarica; sequence; hungarian,3960,7,unigram; bigram; trigram
ark://27927/pjbqxkdwsb5,Az öntőláz (fémfüstláz) története és lehetséges patomechanizmusai,Orvosi Hetilap,2024,10.1556/650.2024.HO2789,article,brief-report,portico,,2024-05-26,21,165,http://doi.org/10.1556/650.2024.HO2789,József Lehel; Éva Szücs-Somlyó; Márta Lőrincz; Csaba Kővágó,Akademiai Kiado Zrt.,hun,832,840,,fume fever; metal fume; welding fumes; zinc oxide; metal fume fever; másodlagos; occup environ; oxide nanoparticles; jelenleg; hétfő reggeli,7670,9,unigram; bigram; trigram
ark://27927/pjbk9mtmxs4,Pajzsmirigyhormon-kezelési szokások Magyarországon.,Orvosi Hetilap,2022,10.1556/650.2022.32412,article,null,portico,,2022-03-20,12,163,http://doi.org/10.1556/650.2022.32412,Petros Perros; Inez Mercédesz Lengyel; Enrico Papini; Roberto Attanasio; Eszter Berta; László Hegedűs; V. Endre Nagy; Roberto Negro; Miklós Bodor,Akademiai Kiado Zrt.,eng,463,472,,thyroid; magyar; mellett; hypothyroidism; levothyroxine; magyar endokrinológusok; euthyroid; thyroid hormones; euthyroid patients; tsh mellett,7045,10,unigram; bigram; trigram
ark://27927/phw3md7c29,Polymorphic DNA microsatellites identified in the yellow dung fly (Scathophaga stercoraria),Molecular Ecology,2000,10.1046/j.1365-294X.2000.105328.x,article,,portico,,2000-12-01,12,9,http://doi.org/10.1046/j.1365-294X.2000.105328.x,H. Brinkmann; P. I. Ward; D. J. Hosken; T. W. J. Garner; G. Gerlach; A. Meyer; M. SpÖrri,"John Wiley & Sons, Inc.",eng,2207,2209,,microsatellite loci; marmota; primer; alleles; molecular ecology; manatee; polymorphic; spermophilus citellus; pinus halepensis; polistes,57407,80,unigram; bigram; trigram
ark://27927/phzg65w66g5,Methylation of MdMYB1 locus mediated by RdDM pathway regulates anthocyanin biosynthesis in apple,Plant Biotechnology Journal,2020,10.1111/pbi.13337,article,article,portico,,2020-08-01,8,18,http://doi.org/10.1111/pbi.13337,Shenghui Jiang; Sufang Wang; Xiuqi Sui; Weifang Zuo; Jing Zhang; Zhangjun Fei; Yicheng Wang; Qingguo Sun; Mengyu Su; Zongying Zhang; Nan Wang; Rui Zhang; Hongcheng Fang; Haifeng Xu; Xuesen Chen; Min Chen,"John Wiley & Sons, Inc.",eng,1736,1748,,methylation; chh methylation; anthocyanin; promoter; rddm pathway; dna methylation; mdmyb1 promoter; methylation levels; anthocyanin biosynthesis; transcript levels,14448,13,unigram; bigram; trigram
http://www.jstor.org/stable/44973649,Using environmental DNA to assess population-wide spatiotemporal reserve use,Conservation Biology,2017,,article,research-article,jstor,,2017-10-01,5,31,http://www.jstor.org/stable/44973649,Kathryn Stewart; Hongjuan Ma; Jinsong Zheng; Jianfu Zhao,Wiley,eng,1173,1182,,yfp dna; reserve; conservation; environmental dna; finless porpoise; yangtze; dna concentrations; yfp individuals; total edna; yangtze finless,6938,10,unigrams; bigrams; trigrams
ark://27927/pgg3j1sz0wp,Quantification of DNA in simple eukaryotic cells using Fourier transform infrared spectroscopy,Journal of Biophotonics,2013,10.1002/jbio.201200112,article,,portico,,2013-10-01,10,6,http://doi.org/10.1002/jbio.201200112,Bayden R. Wood; Ljiljana Puskar; Donna R. Whelan; Keith R. Bambery; Don McNaughton,"John Wiley & Sons, Inc.",eng,775,784,,hydrated; spectra; dehydrated; avian erythrocytes; regression; regression models; nucleic; univariate regression; nucleic acid; verlag gmbh,6284,10,unigram; bigram; trigram
ark://27927/pgj1wkm5bh,The binding of lamin B receptor to chromatin is regulated by phosphorylation in the RS region,European Journal of Biochemistry,2002,10.1046/j.0014-2956.2001.02730.x,article,,portico,,2002-02-01,3,269,http://doi.org/10.1046/j.0014-2956.2001.02730.x,Kazuhiro Furukawa; Makoto Takano; Hiromi Ito; Masaki Takeuchi; Kenji Sugimoto; Saburo Omata; Tsuneyoshi Horigome,"John Wiley & Sons, Inc.",eng,943,953,,chromatin; binding; cytosol fraction; egg cytosol; mitotic phase; synthetic phase; sperm chromatin; protein; lbr fragments; xenopus egg,8762,11,unigram; bigram; trigram
ark://27927/phxksnjcn2,"The molecular chaperones HSP28, GRP78, endoplasmin, and calnexin exhibit strikingly different levels in quiescent keratinocytes as compared to their proliferating normal and transformed counterparts: cDNA cloning and expression of calnexin",Electrophoresis,1994,10.1002/elps.1150150166,article,,portico,,1994-01-01,1,15,http://doi.org/10.1002/elps.1150150166,Peder Madsen; Hanne H. Rasmussen; Ariana Celis; Dr. Bent Honoré; Julio E. Celis; Henrik Leffers,"John Wiley & Sons, Inc.",eng,482,490,,keratinocytes; molecular chaperones; ief ssp; calnexin; proteins; normal proliferating; quiescent; vaccinia virus; transformed keratinocytes; quiescent keratinocytes,7050,9,unigram; bigram; trigram
ark://27927/phx2xb2zjxz,Improving reliability in environmental DNA detection surveys through enhanced quality control,Marine & Freshwater Research,2016,10.1071/MF15349,article,,portico,,2016-04-27,2,68,http://doi.org/10.1071/MF15349,Dianne Gleeson; Elise M. Furlan,CSIRO Publishing,eng,388,395,,environmental dna; endogenous control; species; edna surveys; carpio; amplification; cyprinus carpio; control assay; specific assay; false negatives,6156,8,unigram; bigram; trigram
http://www.jstor.org/stable/2475165,The Developmental Basis of Morphological Diversification and Synorganization in Flowers of Conospermeae (Stirlingia and Conosperminae: Proteaceae),International Journal of Plant Sciences,1997,,article,research-article,jstor,,1997-11-01,6,158,http://www.jstor.org/stable/2475165,Andrew W. Douglas,University of Chicago Press,eng,S13,S48,,tepals; stamen; abaxial; carpel; synorganization; adaxial tepal; floral; anthers; flower; floral meristem,22913,36,unigrams; bigrams; trigrams
http://www.jstor.org/stable/26872856,The diets of moa (Aves: Dinornithiformes),New Zealand Journal of Ecology,2020,,article,research-article,jstor,,2020-01-01,1,44,http://www.jstor.org/stable/26872856,Jamie R Wood; Sarah J Richardson; Matt S. McGlone; Janet M Wilmshurst,New Zealand Ecological Society,eng,1,21,,gizzard content; coprolites; moa diets; moa species; moa gizzard; moa coprolites; pyramid valley; pollen; robustus; gizzard content samples,18430,21,unigrams; bigrams; trigrams
ark://27927/phxdbvbsx4,Entire nucleotide sequence of mitochondrial DNA of MS/Ae mice,Environmental and Molecular Mutagenesis,1996,10.1002/(SICI)1098-2280(1996)28:2<107::AID-EM6>3.0.CO;2-C,article,,portico,,1996-01-01,2,28,http://doi.org/10.1002/(SICI)1098-2280(1996)28:2<107::AID-EM6>3.0.CO;2-C,Shizuyo Sutou,"John Wiley & Sons, Inc.",eng,107,111,,mitochondrial dna; yonekawa; mutat res; micronucleus test; musculus; mus musculus; strains; restriction; sequence; domesticus,3758,5,unigram; bigram; trigram
ark://27927/phw3md7k26,Microsatellite markers for Rhytidoponera metallica and other ponerine ants,Molecular Ecology,2000,10.1046/j.1365-294X.2000.105334.x,article,,portico,,2000-12-01,12,9,http://doi.org/10.1046/j.1365-294X.2000.105334.x,J. N. Painter; R. H. Crozier; M. Chapuisat,"John Wiley & Sons, Inc.",eng,2218,2220,,microsatellite loci; marmota; primer; alleles; molecular ecology; manatee; polymorphic; spermophilus citellus; pinus halepensis; polistes,57407,80,unigram; bigram; trigram
http://www.jstor.org/stable/41316536,Bayesian Estimation of Substitution Rates from Ancient DNA Sequences with Low Information Content,Systematic Biology,2011,,article,research-article,jstor,,2011-05-01,3,60,http://www.jstor.org/stable/41316536,Simon Y. W. Ho; Robert Lanfear; Matthew J. Phillips; Ian Barnes; Jessica A. Thomas; Sergios-Orestis Kolokotronis; Beth Shapiro,Oxford University Press,eng,366,375,,debruyne and poinar; adna data; population size; posterior; rate estimates; adna alignments; substitution; date randomization; substitution rate; posterior rate,8656,10,unigrams; bigrams; trigrams
ark://27927/pgk2tncm6,"Book Review: The Virgin Mary and Catholic Identities in Chinese History. By Jeremy Clarke, S.J.",Theological Studies,2015,10.1177/0040563915593487g,article,,portico,,2015-09-01,3,76,http://doi.org/10.1177/0040563915593487g,M. Antoni J. Üçerler S.J.,SAGE Publications,eng,638,639,,marian imagery; jesus identity; chinese; theology; theological; dowager cixi; celso costantini; christian theology; kazen rounding; matti kankaanniemi,915,2,unigram; bigram; trigram
ark://27927/phwnff15q,Immunohistochemical assessment of CD1a‐positive Langerhans cells and their relationship with E‐cadherin in minor salivary gland tumors,Journal of Oral Pathology & Medicine,2012,10.1111/j.1600-0714.2011.01052.x,article,,portico,,2012-01-01,1,41,http://doi.org/10.1111/j.1600-0714.2011.01052.x,Fátima Karoline Araújo Alves Dultra; Eduardo Antônio Gonçalves Ramos; Adna Conceição Barros; Andréia Leal Figueiredo; Ana Maria da Silva Carvalho; Helenemarie Schaer‐Barbosa; Jean Nunes dos Santos; Clarissa Araújo Silva Gurgel,"John Wiley & Sons, Inc.",eng,47,53,,salivary gland; cadherin; gland tumors; langerhans cells; salivary gland tumors; minor salivary; positive cells; mucoepidermoid carcinoma; dendritic cells; pleomorphic adenoma,5444,7,unigram; bigram; trigram
ark://27927/pgg1rwk5qzs,Program of the 82nd Annual Meeting of the American Association of Physical Anthropologists,American Journal of Physical Anthropology,2013,10.1002/ajpa.22244,article,,portico,,2013-01-01,Supplement 56,150,http://doi.org/10.1002/ajpa.22244,,"John Wiley & Sons, Inc.",eng,1,8,,session; podium; podium ballroom; poster; invited poster; anthropology; physical anthropology; biology; anthropological genetics; invited podium,2643,8,unigram; bigram; trigram
http://www.jstor.org/stable/25478240,Human Sacrifice at Pachacamac,Latin American Antiquity,2008,,article,research-article,jstor,,2008-12-01,4,19,http://www.jstor.org/stable/25478240,Peter Eeckhout; Lawrence Stewart Owens,Society for American Archaeology,eng,375,398,,sacrifice; human sacrifice; eeckhout; burial; eeckhout owens; verano; deviant burial; trauma; lesions; peri mortem,14659,24,unigrams; bigrams; trigrams
ark://27927/phzfm2b5tjw,"Book Review: AnneTeather, PeterTopping and JonBaczkowski, eds. Mining and Quarrying in Neolithic Europe: A Social Perspective (Neolithic Studies Group Seminar Papers 16. Oxford & Philadelphia: Oxbow Books, 2019, 224pp., 64 b/w illustr., 11 tables, pbk, ISBN 978-1-78925-148-7)",European Journal of Archaeology,2020,10.1017/eaa.2020.10,article,book-review,portico,,2020-05-01,2,23,http://doi.org/10.1017/eaa.2020.10,Emma Wager,Cambridge University Press,eng,293,296,,neolithic; lithic; bronze age; mining; lithic procurement; quarrying; mesolithic; flint mining; lithic extraction; bradley edmonds,2232,4,unigram; bigram; trigram
http://www.jstor.org/stable/41486793,"Analyses to help identify individuals from a historical mass grave in Kassel, Germany",Anthropologischer Anzeiger,2012,,article,research-article,jstor,,2012-01-01,1,69,http://www.jstor.org/stable/41486793,Philipp v. Grumbkow; Anna Zipp; Birgit Großkopf; Kai Fueldner; Susanne Hummel,E. Schweizerbart'sche Verlagsbuchhandlung,eng,1,43,,haplogroup; periosteal lesions; individuals; mass grave; geographic origin; adultas; fga femur; morphological; haplotypes; femora,13233,43,unigrams; bigrams; trigrams
ark://27927/phwq7b1rb8,Dental calculus: the calcified biofilm and its role in disease development,Periodontology 2000,2018,10.1111/prd.12151,article,,portico,,2018-02-01,1,76,http://doi.org/10.1111/prd.12151,Niklaus P. Lang; Aliye Akcalı,"John Wiley & Sons, Inc.",eng,109,115,,calculus; dental calculus; subgingival; subgingival calculus; biofilm; supragingival; periodontal; periodontal disease; supragingival calculus; calculus formation,3866,7,unigram; bigram; trigram
ark://27927/pjb3m7w04dd,"Creating communities of care: Sex estimation and mobility histories of adolescents buried in the cemetery of St. Mary Magdalen leprosarium (Winchester, England)",American Journal of Biological Anthropology,2022,10.1002/ajpa.24498,article,article,portico,,2022-05-01,1,178,http://doi.org/10.1002/ajpa.24498,Rebecca L. Gowland; Jane A. Evans; Kori Lea Filipek; Janet Montgomery; Charlotte A. Roberts; Katie Tucker; Joanna Moore,"John Wiley & Sons, Inc.",eng,108,123,,leprosy; isotope; mary magdalen; filipek; leprosarium; strontium; amelogenin peptide; winchester; magdalen leprosarium; chenery,13229,16,unigram; bigram; trigram
http://www.jstor.org/stable/26478973,Resolution of single and double Holliday junction recombination intermediates by GEN1,Proceedings of the National Academy of Sciences of the United States of America,2017,,article,research-article,jstor,,2017-01-17,3,114,http://www.jstor.org/stable/26478973,Rajvee Shah Punatar; Maria Jose Martin; Haley D. M. Wyatt; Ying Wai Chan; Stephen C. West,National Academy of Sciences,eng,443,450,,holliday junction; cleavage; recombination intermediates; recombination; endonuclease; resolution; strand; nicked; wwwpnasorg cgi; nicked duplex,6764,8,unigrams; bigrams; trigrams
ark://27927/pff7b26cf,Technical note: Improved ancient DNA purification for PCR using ion‐exchange columns,American Journal of Physical Anthropology,2008,10.1002/ajpa.20782,article,,portico,,2008-05-01,1,136,http://doi.org/10.1002/ajpa.20782,Youn‐Ock Cho; Jee‐Hye Choi; Kwon‐Jong Yoo; Kijeong Kim; Keun‐Cheol Kim; Ae Ja Park; Gavaachimed Lkhagvasuren; Dashtseveg Tumen; Kyung‐Yong Kim; Jae‐Hyun Kim; Kwang‐Ho Lee; Ki‐Won Park; Ariunaa Togloom; Eunhee Jeon; Min‐Soo Lee; Maengseok Noh,"John Wiley & Sons, Inc.",eng,114,121,,amplifiable; silica; amelogenin; ancient dna; mtdna hv1; amplification; dna extracts; samples; exchange column; extraction,6386,8,unigram; bigram; trigram
ark://27927/pc0gr0q7nm,Brief communication: The Thule migration: Rejecting population histories using computer simulation,American Journal of Physical Anthropology,2007,10.1002/ajpa.20650,article,,portico,,2007-10-01,2,134,http://doi.org/10.1002/ajpa.20650,D.H. O'Rourke; E.E. Marchani; A.R. Rogers,"John Wiley & Sons, Inc.",eng,281,284,,siberian eskimo; eastern inuit; mitochondrial haplogroup; population; female effective; bottleneck; haplogroup monomorphism; effective population; inuit female; population histories,3439,4,unigram; bigram; trigram
http://www.jstor.org/stable/4002902,Characterizing Gene Responses to Drought Stress in Fourwing Saltbush [Atriplex canescens (Pursh.) Nutt.],Journal of Range Management,1992,,article,research-article,jstor,,1992-09-01,5,45,http://www.jstor.org/stable/4002902,Linda S. Adair; David L. Andrews; John Cairney; Edward A. Funkhouser; Ronald J. Newton; Earl F. Aldon,Allen Press,eng,454,461,,,6372,8,unigram; bigram; trigram
ark://27927/phzdp2wng2b,Historical human remains identification through maternal and paternal genetic signatures in a founder population with extensive genealogical record,American Journal of Physical Anthropology,2020,10.1002/ajpa.24024,article,,portico,,2020-04-01,4,171,http://doi.org/10.1002/ajpa.24024,Jean‐Francois Lefebvre; Carles Lalueza‐Fox; Roger Anglada; Hélène Vézina; Isabelle Ribot; Ferran Casals; Catherine Laprise; Emmanuel Milot; Tommy Harding; Jean‐Sébastien Bournival; Claudia Moreau; Damian Labuda; Brad Loewen,"John Wiley & Sons, Inc.",eng,645,658,,québec; genealogies; haplotypes; montréal; ancient dna; biparental; genetic; biparental signatures; parental couples; mitochondrial,9630,14,unigram; bigram; trigram
ark://27927/pc016pgj38,Segmental and full paternal isodisomy for chromosome 14 in three patients: Narrowing the critical region and implication for the clinical features,American Journal of Medical Genetics Part A,2005,10.1002/ajmg.a.30941,article,,portico,,2005-10-01,2,138A,http://doi.org/10.1002/ajmg.a.30941,Shinya Tanaka; Torayuki Okuyama; Gen Nishimura; Kenji Kurosawa; Masayo Kagami; Fumitoshi Ishino; Michiko Hayashidani; Tsutomu Ogata; Toshio Takeuchi,"John Wiley & Sons, Inc.",eng,127,132,,uniparental disomy; paternal; paternal uniparental; chromosome; patients; thoracic deformity; paternal uniparental disomy; paternal isodisomy; segmental paternal; segmental,5810,6,unigram; bigram; trigram
ark://27927/phzp4jpnkwx,Issue Table of Contents,Journal of Social Archaeology,2021,,article,,portico,,2021-06-01,2,21,,,SAGE Publications,eng,,,,mulcare andreas; neandertal ancestry; ancient dna; charlotte mulcare; daniela cortez; multispecies entanglements; chaco canyon; amanda daniela; cortez deborah; chip colwell,150,2,unigram; bigram; trigram
ark://27927/phz890k0rmq,Ancient canids of the Aleutian Islands (new archaeological discoveries from the Islands of Four Mountains),Quaternary Research,2019,10.1017/qua.2019.2,article,research-article,portico,,2019-05-09,3,91,http://doi.org/10.1017/qua.2019.2,Virginia Hatfield; Arkady B. Savinetsky; Dmitry D. Vasyukov; Olga A. Krylovich; Dixie L. West,Cambridge University Press,eng,1028,1044,,aleutian; aleutian islands; red foxes; aleuts; archaeological; arctic; fox islands; four mountains; carlisle island; carlisle,14567,17,unigram; bigram; trigram
http://www.jstor.org/stable/26931313,Opportunities for modern genetic technologies to maintain and enhance Aotearoa New Zealand’s bioheritage,New Zealand Journal of Ecology,2020,,article,research-article,jstor,,2020-01-01,2,44,http://www.jstor.org/stable/26931313,Sarah N. Inwood; Gemma M. McLaughlin; Thomas R. Buckley; Murray P. Cox; Kim M. Handley; Tammy E. Steeves; Timothy J. Strabala; Rebecca McDougal; Peter K. Dearden,New Zealand Ecological Society,eng,1,13,,zealand; genome; species; sequencing; genetic; crispr cas9; technologies; genome sequencing; metagenomics; hsno act,11369,13,unigrams; bigrams; trigrams
ark://27927/pgg1pjpk6w5,"Investigating sex-biased migration during the Neolithic transition in Europe, using an explicit spatial simulation framework",Proceedings of the Royal Society B,2012,10.1098/rspb.2011.2323,article,research-article,portico,,2012-02-01,1737,279,http://doi.org/10.1098/rspb.2011.2323,Pierre-Antoine Bouttier; Lounès Chikhi; Vítor C. Sousa; Rita Rasteiro,The Royal Society,eng,2409,2416,,neolithic; admixture; neolithic transition; scenarios; genetic diversity; biased migration; fst values; farmers; patrilocality; populations,6542,8,unigram; bigram; trigram
ark://27927/phzjb2cswm5,A guide for an anatomically sensitive dentine microsampling and age‐alignment approach for human teeth isotopic sequences,American Journal of Physical Anthropology,2020,10.1002/ajpa.24126,article,,portico,,2020-12-01,4,173,http://doi.org/10.1002/ajpa.24126,Andrea Czermak; Teresa Fernández‐Crespo; Julia A. Lee‐Thorp; Peter W. Ditchfield,"John Wiley & Sons, Inc.",eng,776,783,,dentine; collagen; isotope; lee thorp; fernández crespo; age alignment; dentine collagen; archaeological science; samples; collagen preservation,5311,8,unigram; bigram; trigram
http://www.jstor.org/stable/90019733,"MAC3A and MAC3B, Two Core Subunits of the MOS4-Associated Complex, Positively Influence miRNA Biogenesis",The Plant Cell,2018,,article,research-article,jstor,,2018-02-01,2,30,http://www.jstor.org/stable/90019733,Shengjun Li; Kan Liu; Bangjun Zhou; Mu Li; Shuxin Zhang; Lirong Zeng; Chi Zhang; Bin Yu,Oxford University Press,eng,481,494,,mirna biogenesis; pri mirnas; ubiquitin ligase; arabidopsis; ubiquitin; protein; supplemental; mirna processing; ligase activity; transcription,15276,15,unigrams; bigrams; trigrams
ark://27927/pf1wp29hzt,Genetic continuity after the collapse of the Wari empire: Mitochondrial DNA profiles from Wari and post‐Wari populations in the ancient Andes,American Journal of Physical Anthropology,2009,10.1002/ajpa.21037,article,,portico,,2009-09-01,1,140,http://doi.org/10.1002/ajpa.21037,Brian M. Kemp; Tiffiny A. Tung; Marshall L. Summar,"John Wiley & Sons, Inc.",eng,80,91,,concho; lip huari; haplogroup; post wari; wari empire; samples; middle horizon; populations; genetic; wari heartland,9016,12,unigram; bigram; trigram
ark://27927/pgf8j23dzz,Selection of aptamers for signal transduction proteins by capillary electrophoresis,Electrophoresis,2010,10.1002/elps.200900543,article,,portico,,2010-06-01,12,31,http://doi.org/10.1002/elps.200900543,Junie Tok; Jesyin Lai; Sam Fong Yau Li; Thomas Leung,"John Wiley & Sons, Inc.",eng,2055,2062,,aptamers; dna library; aptamer collection; enriched aptamer; proteins; protein; affinity; selection; naı̈ve dna; buffer,5663,8,unigram; bigram; trigram
ark://27927/phw6gk57nv,Evolutionary Demography and the Population History of the European Early Neolithic,Human Biology,2009,,article,Article,portico,,2009-10-29,2-3,81,,Stephen. Shennan,Project MUSE,eng,339,355,,neolithic; bocquet appel; farming; early neolithic; population; aldenhovener platte; europe; curr anthropol; demographic; mesolithic,8213,17,unigram; bigram; trigram
